security_code,symbol,exchange,board,listed_company_name,security_name,listing_date,industry,research_status,profile_status,financial_status,profile_retrieved_at_utc,financial_retrieved_at_utc,last_error,next_action
000589,000589.SZ,SZSE,main_board,贵州轮胎,贵州轮胎,1996-03-08,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:44:16+00:00,2026-05-14T10:44:16+00:00,,score_dimensions
000590,000590.SZ,SZSE,main_board,古汉医药,古汉医药,1996-01-19,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:44:16+00:00,2026-05-14T10:44:16+00:00,,score_dimensions
000591,000591.SZ,SZSE,main_board,太阳能,太阳能,1996-02-08,D 水电煤气,evidence_fetched,fetched,fetched,2026-05-14T10:44:16+00:00,2026-05-14T10:44:16+00:00,,score_dimensions
000592,000592.SZ,SZSE,main_board,平潭发展,平潭发展,1996-03-27,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:44:16+00:00,2026-05-14T10:44:16+00:00,,score_dimensions
000593,000593.SZ,SZSE,main_board,德龙汇能,德龙汇能,1996-03-12,D 水电煤气,evidence_fetched,fetched,fetched,2026-05-14T10:44:17+00:00,2026-05-14T10:44:17+00:00,,score_dimensions
000595,000595.SZ,SZSE,main_board,*ST宝实,*ST宝实,1996-04-19,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:44:17+00:00,2026-05-14T10:44:17+00:00,,score_dimensions
000596,000596.SZ,SZSE,main_board,古井贡酒,古井贡酒,1996-09-27,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:44:17+00:00,2026-05-14T10:44:17+00:00,,score_dimensions
000597,000597.SZ,SZSE,main_board,东北制药,东北制药,1996-05-23,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:44:17+00:00,2026-05-14T10:44:17+00:00,,score_dimensions
000598,000598.SZ,SZSE,main_board,兴蓉环境,兴蓉环境,1996-05-29,D 水电煤气,evidence_fetched,fetched,fetched,2026-05-14T10:44:17+00:00,2026-05-14T10:44:17+00:00,,score_dimensions
000599,000599.SZ,SZSE,main_board,青岛双星,青岛双星,1996-04-30,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:44:17+00:00,2026-05-14T10:44:17+00:00,,score_dimensions
000600,000600.SZ,SZSE,main_board,建投能源,建投能源,1996-06-06,D 水电煤气,evidence_fetched,fetched,fetched,2026-05-14T10:44:18+00:00,2026-05-14T10:44:18+00:00,,score_dimensions
000601,000601.SZ,SZSE,main_board,韶能股份,韶能股份,1996-08-30,D 水电煤气,evidence_fetched,fetched,fetched,2026-05-14T10:44:18+00:00,2026-05-14T10:44:18+00:00,,score_dimensions
000603,000603.SZ,SZSE,main_board,盛达资源,盛达资源,1996-08-23,B 采矿业,evidence_fetched,fetched,fetched,2026-05-14T10:44:18+00:00,2026-05-14T10:44:18+00:00,,score_dimensions
000605,000605.SZ,SZSE,main_board,渤海股份,渤海股份,1996-09-13,D 水电煤气,evidence_fetched,fetched,fetched,2026-05-14T10:44:18+00:00,2026-05-14T10:44:18+00:00,,score_dimensions
000607,000607.SZ,SZSE,main_board,华媒控股,华媒控股,1996-08-30,L 商务服务,evidence_fetched,fetched,fetched,2026-05-14T10:44:18+00:00,2026-05-14T10:44:18+00:00,,score_dimensions
000608,000608.SZ,SZSE,main_board,*ST阳光,*ST阳光,1996-09-19,K 房地产,evidence_fetched,fetched,fetched,2026-05-14T10:44:18+00:00,2026-05-14T10:44:18+00:00,,score_dimensions
000609,000609.SZ,SZSE,main_board,*ST中迪,*ST中迪,1996-10-10,S 综合,evidence_fetched,fetched,fetched,2026-05-14T10:44:18+00:00,2026-05-14T10:44:18+00:00,,score_dimensions
000610,000610.SZ,SZSE,main_board,*ST西旅,*ST西旅,1996-09-26,L 商务服务,evidence_fetched,fetched,fetched,2026-05-14T10:44:18+00:00,2026-05-14T10:44:18+00:00,,score_dimensions
000612,000612.SZ,SZSE,main_board,焦作万方,焦作万方,1996-09-26,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:44:19+00:00,2026-05-14T10:44:19+00:00,,score_dimensions
000615,000615.SZ,SZSE,main_board,*ST美谷,*ST美谷,1996-10-16,Q 卫生,evidence_fetched,fetched,fetched,2026-05-14T10:44:19+00:00,2026-05-14T10:44:19+00:00,,score_dimensions
000617,000617.SZ,SZSE,main_board,中油资本,中油资本,1996-10-22,J 金融业,evidence_fetched,fetched,fetched,2026-05-14T10:44:19+00:00,2026-05-14T10:44:19+00:00,,score_dimensions
000619,000619.SZ,SZSE,main_board,海螺新材,海螺新材,1996-10-23,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:44:19+00:00,2026-05-14T10:44:19+00:00,,score_dimensions
000620,000620.SZ,SZSE,main_board,盈新发展,盈新发展,1996-10-29,K 房地产,evidence_fetched,fetched,fetched,2026-05-14T10:44:19+00:00,2026-05-14T10:44:19+00:00,,score_dimensions
000623,000623.SZ,SZSE,main_board,吉林敖东,吉林敖东,1996-10-28,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:44:19+00:00,2026-05-14T10:44:19+00:00,,score_dimensions
000625,000625.SZ,SZSE,main_board,长安汽车,长安汽车,1997-06-10,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:44:20+00:00,2026-05-14T10:44:20+00:00,,score_dimensions
000626,000626.SZ,SZSE,main_board,远大控股,远大控股,1996-11-28,F 批发零售,evidence_fetched,fetched,fetched,2026-05-14T10:44:20+00:00,2026-05-14T10:44:20+00:00,,score_dimensions
000628,000628.SZ,SZSE,main_board,高新发展,高新发展,1996-11-18,E 建筑业,evidence_fetched,fetched,fetched,2026-05-14T10:44:20+00:00,2026-05-14T10:44:20+00:00,,score_dimensions
000629,000629.SZ,SZSE,main_board,钒钛股份,钒钛股份,1996-11-15,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:44:20+00:00,2026-05-14T10:44:20+00:00,,score_dimensions
000630,000630.SZ,SZSE,main_board,铜陵有色,铜陵有色,1996-11-20,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:44:20+00:00,2026-05-14T10:44:20+00:00,,score_dimensions
000631,000631.SZ,SZSE,main_board,顺发恒能,顺发恒能,1996-11-22,K 房地产,evidence_fetched,fetched,fetched,2026-05-14T10:44:20+00:00,2026-05-14T10:44:20+00:00,,score_dimensions
000632,000632.SZ,SZSE,main_board,ST三木,ST三木,1996-11-21,F 批发零售,evidence_fetched,fetched,fetched,2026-05-14T10:44:21+00:00,2026-05-14T10:44:21+00:00,,score_dimensions
000633,000633.SZ,SZSE,main_board,合金投资,合金投资,1996-11-12,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:44:21+00:00,2026-05-14T10:44:21+00:00,,score_dimensions
000635,000635.SZ,SZSE,main_board,英 力 特,英 力 特,1996-11-20,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:44:21+00:00,2026-05-14T10:44:21+00:00,,score_dimensions
000636,000636.SZ,SZSE,main_board,风华高科,风华高科,1996-11-29,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:44:21+00:00,2026-05-14T10:44:21+00:00,,score_dimensions
000637,000637.SZ,SZSE,main_board,茂化实华,茂化实华,1996-11-14,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:44:21+00:00,2026-05-14T10:44:21+00:00,,score_dimensions
000638,000638.SZ,SZSE,main_board,*ST万方,*ST万方,1996-11-26,A 农林牧渔,evidence_fetched,fetched,fetched,2026-05-14T10:44:21+00:00,2026-05-14T10:44:21+00:00,,score_dimensions
000639,000639.SZ,SZSE,main_board,ST西王,ST西王,1996-11-26,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:44:22+00:00,2026-05-14T10:44:22+00:00,,score_dimensions
000650,000650.SZ,SZSE,main_board,仁和药业,仁和药业,1996-12-10,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:44:22+00:00,2026-05-14T10:44:22+00:00,,score_dimensions
000651,000651.SZ,SZSE,main_board,格力电器,格力电器,1996-11-18,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:44:22+00:00,2026-05-14T10:44:22+00:00,,score_dimensions
000652,000652.SZ,SZSE,main_board,泰达股份,泰达股份,1996-11-28,F 批发零售,evidence_fetched,fetched,fetched,2026-05-14T10:44:22+00:00,2026-05-14T10:44:22+00:00,,score_dimensions
000655,000655.SZ,SZSE,main_board,金岭矿业,金岭矿业,1996-11-28,B 采矿业,evidence_fetched,fetched,fetched,2026-05-14T10:44:22+00:00,2026-05-14T10:44:22+00:00,,score_dimensions
000656,000656.SZ,SZSE,main_board,*ST金科,*ST金科,1996-11-28,K 房地产,evidence_fetched,fetched,fetched,2026-05-14T10:44:22+00:00,2026-05-14T10:44:22+00:00,,score_dimensions
000657,000657.SZ,SZSE,main_board,中钨高新,中钨高新,1996-12-05,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:44:23+00:00,2026-05-14T10:44:23+00:00,,score_dimensions
000659,000659.SZ,SZSE,main_board,珠海中富,珠海中富,1996-12-03,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:44:23+00:00,2026-05-14T10:44:23+00:00,,score_dimensions
000661,000661.SZ,SZSE,main_board,长春高新,长春高新,1996-12-18,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:44:23+00:00,2026-05-14T10:44:23+00:00,,score_dimensions
000663,000663.SZ,SZSE,main_board,永安林业,永安林业,1996-12-06,A 农林牧渔,evidence_fetched,fetched,fetched,2026-05-14T10:44:23+00:00,2026-05-14T10:44:23+00:00,,score_dimensions
000665,000665.SZ,SZSE,main_board,湖北广电,湖北广电,1996-12-10,I 信息技术,evidence_fetched,fetched,fetched,2026-05-14T10:44:23+00:00,2026-05-14T10:44:23+00:00,,score_dimensions
000668,000668.SZ,SZSE,main_board,*ST荣控,*ST荣控,1996-12-10,K 房地产,evidence_fetched,fetched,fetched,2026-05-14T10:44:23+00:00,2026-05-14T10:44:23+00:00,,score_dimensions
000669,000669.SZ,SZSE,main_board,ST金鸿,ST金鸿,1996-12-10,D 水电煤气,evidence_fetched,fetched,fetched,2026-05-14T10:44:23+00:00,2026-05-14T10:44:23+00:00,,score_dimensions
000670,000670.SZ,SZSE,main_board,盈方微,盈方微,1996-12-17,F 批发零售,evidence_fetched,fetched,fetched,2026-05-14T10:44:24+00:00,2026-05-14T10:44:24+00:00,,score_dimensions
000672,000672.SZ,SZSE,main_board,上峰水泥,上峰水泥,1996-12-18,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:44:24+00:00,2026-05-14T10:44:24+00:00,,score_dimensions
000676,000676.SZ,SZSE,main_board,智度股份,智度股份,1996-12-24,L 商务服务,evidence_fetched,fetched,fetched,2026-05-14T10:44:24+00:00,2026-05-14T10:44:24+00:00,,score_dimensions
000677,000677.SZ,SZSE,main_board,ST海龙,ST海龙,1996-12-26,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:44:24+00:00,2026-05-14T10:44:24+00:00,,score_dimensions
000678,000678.SZ,SZSE,main_board,襄阳轴承,襄阳轴承,1997-01-06,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:44:24+00:00,2026-05-14T10:44:24+00:00,,score_dimensions
000679,000679.SZ,SZSE,main_board,大连友谊,大连友谊,1997-01-24,F 批发零售,evidence_fetched,fetched,fetched,2026-05-14T10:44:24+00:00,2026-05-14T10:44:24+00:00,,score_dimensions
000680,000680.SZ,SZSE,main_board,山推股份,山推股份,1997-01-22,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:44:24+00:00,2026-05-14T10:44:24+00:00,,score_dimensions
000681,000681.SZ,SZSE,main_board,视觉中国,视觉中国,1997-01-21,I 信息技术,evidence_fetched,fetched,fetched,2026-05-14T10:44:24+00:00,2026-05-14T10:44:24+00:00,,score_dimensions
000682,000682.SZ,SZSE,main_board,东方电子,东方电子,1997-01-21,I 信息技术,evidence_fetched,fetched,fetched,2026-05-14T10:44:25+00:00,2026-05-14T10:44:25+00:00,,score_dimensions
000683,000683.SZ,SZSE,main_board,博源化工,博源化工,1997-01-31,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:44:25+00:00,2026-05-14T10:44:25+00:00,,score_dimensions
000685,000685.SZ,SZSE,main_board,中山公用,中山公用,1997-01-23,D 水电煤气,evidence_fetched,fetched,fetched,2026-05-14T10:44:25+00:00,2026-05-14T10:44:25+00:00,,score_dimensions
000686,000686.SZ,SZSE,main_board,东北证券,东北证券,1997-02-27,J 金融业,evidence_fetched,fetched,fetched,2026-05-14T10:44:26+00:00,2026-05-14T10:44:26+00:00,,score_dimensions
000688,000688.SZ,SZSE,main_board,国城矿业,国城矿业,1997-01-20,B 采矿业,evidence_fetched,fetched,fetched,2026-05-14T10:44:26+00:00,2026-05-14T10:44:26+00:00,,score_dimensions
000690,000690.SZ,SZSE,main_board,宝新能源,宝新能源,1997-01-28,D 水电煤气,evidence_fetched,fetched,fetched,2026-05-14T10:44:26+00:00,2026-05-14T10:44:26+00:00,,score_dimensions
000691,000691.SZ,SZSE,main_board,*ST亚太,*ST亚太,1997-02-28,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:44:26+00:00,2026-05-14T10:44:26+00:00,,score_dimensions
000692,000692.SZ,SZSE,main_board,惠天热电,惠天热电,1997-02-27,D 水电煤气,evidence_fetched,fetched,fetched,2026-05-14T10:44:26+00:00,2026-05-14T10:44:26+00:00,,score_dimensions
000695,000695.SZ,SZSE,main_board,滨海能源,滨海能源,1997-02-18,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:44:26+00:00,2026-05-14T10:44:26+00:00,,score_dimensions
000697,000697.SZ,SZSE,main_board,炼石航空,炼石航空,1997-03-25,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:44:26+00:00,2026-05-14T10:44:26+00:00,,score_dimensions
000698,000698.SZ,SZSE,main_board,ST沈化,ST沈化,1997-02-20,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:44:27+00:00,2026-05-14T10:44:27+00:00,,score_dimensions
000700,000700.SZ,SZSE,main_board,模塑科技,模塑科技,1997-02-28,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:44:27+00:00,2026-05-14T10:44:27+00:00,,score_dimensions
000701,000701.SZ,SZSE,main_board,厦门信达,厦门信达,1997-02-26,F 批发零售,evidence_fetched,fetched,fetched,2026-05-14T10:44:27+00:00,2026-05-14T10:44:27+00:00,,score_dimensions
000702,000702.SZ,SZSE,main_board,正虹科技,正虹科技,1997-03-18,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:44:27+00:00,2026-05-14T10:44:27+00:00,,score_dimensions
000703,000703.SZ,SZSE,main_board,恒逸石化,恒逸石化,1997-03-28,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:44:27+00:00,2026-05-14T10:44:27+00:00,,score_dimensions
000705,000705.SZ,SZSE,main_board,浙江震元,浙江震元,1997-04-10,F 批发零售,evidence_fetched,fetched,fetched,2026-05-14T10:44:27+00:00,2026-05-14T10:44:27+00:00,,score_dimensions
000707,000707.SZ,SZSE,main_board,双环科技,双环科技,1997-04-15,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:44:27+00:00,2026-05-14T10:44:27+00:00,,score_dimensions
000708,000708.SZ,SZSE,main_board,中信特钢,中信特钢,1997-03-26,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:44:27+00:00,2026-05-14T10:44:27+00:00,,score_dimensions
000709,000709.SZ,SZSE,main_board,河钢股份,河钢股份,1997-04-16,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:44:28+00:00,2026-05-14T10:44:28+00:00,,score_dimensions
000710,000710.SZ,SZSE,main_board,贝瑞基因,贝瑞基因,1997-04-22,M 科研服务,evidence_fetched,fetched,fetched,2026-05-14T10:44:28+00:00,2026-05-14T10:44:28+00:00,,score_dimensions
000711,000711.SZ,SZSE,main_board,ST京蓝,ST京蓝,1997-04-11,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:44:28+00:00,2026-05-14T10:44:28+00:00,,score_dimensions
000712,000712.SZ,SZSE,main_board,锦龙股份,锦龙股份,1997-04-15,J 金融业,evidence_fetched,fetched,fetched,2026-05-14T10:44:28+00:00,2026-05-14T10:44:28+00:00,,score_dimensions
000713,000713.SZ,SZSE,main_board,国投丰乐,国投丰乐,1997-04-22,A 农林牧渔,evidence_fetched,fetched,fetched,2026-05-14T10:44:29+00:00,2026-05-14T10:44:29+00:00,,score_dimensions
000715,000715.SZ,SZSE,main_board,中兴商业,中兴商业,1997-05-08,F 批发零售,evidence_fetched,fetched,fetched,2026-05-14T10:44:29+00:00,2026-05-14T10:44:29+00:00,,score_dimensions
000716,000716.SZ,SZSE,main_board,黑芝麻,黑芝麻,1997-04-18,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:44:29+00:00,2026-05-14T10:44:29+00:00,,score_dimensions
000717,000717.SZ,SZSE,main_board,中南股份,中南股份,1997-05-08,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:44:29+00:00,2026-05-14T10:44:29+00:00,,score_dimensions
000718,000718.SZ,SZSE,main_board,苏宁环球,苏宁环球,1997-04-08,K 房地产,evidence_fetched,fetched,fetched,2026-05-14T10:44:29+00:00,2026-05-14T10:44:29+00:00,,score_dimensions
000719,000719.SZ,SZSE,main_board,中原传媒,中原传媒,1997-03-31,R 文化传播,evidence_fetched,fetched,fetched,2026-05-14T10:44:29+00:00,2026-05-14T10:44:29+00:00,,score_dimensions
000720,000720.SZ,SZSE,main_board,新能泰山,新能泰山,1997-05-09,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:44:29+00:00,2026-05-14T10:44:29+00:00,,score_dimensions
000721,000721.SZ,SZSE,main_board,西安饮食,西安饮食,1997-04-30,H 住宿餐饮,evidence_fetched,fetched,fetched,2026-05-14T10:44:29+00:00,2026-05-14T10:44:29+00:00,,score_dimensions
000722,000722.SZ,SZSE,main_board,湖南发展,湖南发展,1997-05-22,D 水电煤气,evidence_fetched,fetched,fetched,2026-05-14T10:44:29+00:00,2026-05-14T10:44:29+00:00,,score_dimensions
000723,000723.SZ,SZSE,main_board,美锦能源,美锦能源,1997-05-15,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:44:30+00:00,2026-05-14T10:44:30+00:00,,score_dimensions
000725,000725.SZ,SZSE,main_board,京东方Ａ,京东方Ａ,2001-01-12,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:44:30+00:00,2026-05-14T10:44:30+00:00,,score_dimensions
000726,000726.SZ,SZSE,main_board,鲁  泰Ａ,鲁  泰Ａ,2000-12-25,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:44:30+00:00,2026-05-14T10:44:30+00:00,,score_dimensions
000727,000727.SZ,SZSE,main_board,冠捷科技,冠捷科技,1997-05-20,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:44:31+00:00,2026-05-14T10:44:31+00:00,,score_dimensions
000728,000728.SZ,SZSE,main_board,国元证券,国元证券,1997-06-16,J 金融业,evidence_fetched,fetched,fetched,2026-05-14T10:44:31+00:00,2026-05-14T10:44:31+00:00,,score_dimensions
000729,000729.SZ,SZSE,main_board,燕京啤酒,燕京啤酒,1997-07-16,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:44:31+00:00,2026-05-14T10:44:31+00:00,,score_dimensions
000731,000731.SZ,SZSE,main_board,四川美丰,四川美丰,1997-06-17,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:44:31+00:00,2026-05-14T10:44:31+00:00,,score_dimensions
000733,000733.SZ,SZSE,main_board,振华科技,振华科技,1997-07-03,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:44:31+00:00,2026-05-14T10:44:31+00:00,,score_dimensions
000735,000735.SZ,SZSE,main_board,罗 牛 山,罗 牛 山,1997-06-11,A 农林牧渔,evidence_fetched,fetched,fetched,2026-05-14T10:44:31+00:00,2026-05-14T10:44:31+00:00,,score_dimensions
000736,000736.SZ,SZSE,main_board,*ST中地,*ST中地,1997-04-25,K 房地产,evidence_fetched,fetched,fetched,2026-05-14T10:44:31+00:00,2026-05-14T10:44:31+00:00,,score_dimensions
000737,000737.SZ,SZSE,main_board,北方铜业,北方铜业,1997-04-28,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:44:31+00:00,2026-05-14T10:44:31+00:00,,score_dimensions
000738,000738.SZ,SZSE,main_board,航发控制,航发控制,1997-06-26,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:44:31+00:00,2026-05-14T10:44:31+00:00,,score_dimensions
000739,000739.SZ,SZSE,main_board,普洛药业,普洛药业,1997-05-09,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:44:32+00:00,2026-05-14T10:44:32+00:00,,score_dimensions
000750,000750.SZ,SZSE,main_board,国海证券,国海证券,1997-07-09,J 金融业,evidence_fetched,fetched,fetched,2026-05-14T10:44:32+00:00,2026-05-14T10:44:32+00:00,,score_dimensions
000751,000751.SZ,SZSE,main_board,锌业股份,锌业股份,1997-06-26,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:44:32+00:00,2026-05-14T10:44:32+00:00,,score_dimensions
000752,000752.SZ,SZSE,main_board,*ST西发,*ST西发,1997-06-25,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:44:32+00:00,2026-05-14T10:44:32+00:00,,score_dimensions
000753,000753.SZ,SZSE,main_board,漳州发展,漳州发展,1997-06-26,F 批发零售,evidence_fetched,fetched,fetched,2026-05-14T10:44:32+00:00,2026-05-14T10:44:32+00:00,,score_dimensions
000755,000755.SZ,SZSE,main_board,山西高速,山西高速,1997-06-27,G 运输仓储,evidence_fetched,fetched,fetched,2026-05-14T10:44:33+00:00,2026-05-14T10:44:33+00:00,,score_dimensions
000756,000756.SZ,SZSE,main_board,新华制药,新华制药,1997-08-06,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:44:33+00:00,2026-05-14T10:44:33+00:00,,score_dimensions
000757,000757.SZ,SZSE,main_board,浩物股份,浩物股份,1997-06-27,F 批发零售,evidence_fetched,fetched,fetched,2026-05-14T10:44:33+00:00,2026-05-14T10:44:33+00:00,,score_dimensions
000758,000758.SZ,SZSE,main_board,中色股份,中色股份,1997-04-16,B 采矿业,evidence_fetched,fetched,fetched,2026-05-14T10:44:33+00:00,2026-05-14T10:44:33+00:00,,score_dimensions
